Source,Target,Type
W7161164895,W4312293558,Directed
W7161174048,W4312293558,Directed
W4403755459,W4399205967,Directed
W4404967123,W4399205967,Directed
W4416404094,W4399205967,Directed
W7167690638,W4387846475,Directed
W4386076098,W3168114125,Directed
W4392971772,W3168114125,Directed
W4386071621,W3168114125,Directed
W4393159738,W3168114125,Directed
W4396788545,W3168114125,Directed
W4383197786,W3168114125,Directed
W4390825351,W3168114125,Directed
W4396694695,W3168114125,Directed
W4405430242,W3168114125,Directed
W4319978761,W3168114125,Directed
W4408359672,W3168114125,Directed
W4400439110,W3168114125,Directed
W4411867278,W3168114125,Directed
W4323349107,W3168114125,Directed
W4409262733,W3168114125,Directed
W4375928959,W3168114125,Directed
W4400579653,W3168114125,Directed
W4404672363,W3168114125,Directed
W4399022044,W3168114125,Directed
W4386621319,W3168114125,Directed
W4388823129,W3168114125,Directed
W4398776604,W3168114125,Directed
W4404238723,W3168114125,Directed
W4409063515,W3168114125,Directed
W4412871377,W3168114125,Directed
W4412875488,W3168114125,Directed
W4415361805,W3168114125,Directed
W4417105725,W3168114125,Directed
W7129032026,W3168114125,Directed
W3045117433,W3167312943,Directed
W4317767738,W3167312943,Directed
W3185475042,W3167312943,Directed
W4386121228,W3167312943,Directed
W4386043310,W3167312943,Directed
W4400087566,W3167312943,Directed
W4385574151,W3167312943,Directed
W4391540445,W3167312943,Directed
W4410789128,W3167312943,Directed
W4410483661,W3167312943,Directed
W4396917780,W3167312943,Directed
W4226208930,W3167312943,Directed
W4410648977,W3167312943,Directed
W4368251098,W3167312943,Directed
W4379374490,W3167312943,Directed
W4400937205,W3167312943,Directed
W4406740235,W3167312943,Directed
W4407303269,W3167312943,Directed
W4408005192,W3167312943,Directed
W4409479662,W3167312943,Directed
W4411404796,W3167312943,Directed
W4412943835,W3167312943,Directed
W4414614568,W3167312943,Directed
W4416852103,W3167312943,Directed
W7161625362,W3167312943,Directed
W7162997163,W3167312943,Directed
W7164528164,W3167312943,Directed
W3093376271,W2620804031,Directed
W2954112064,W2620804031,Directed
W3119150429,W2620804031,Directed
W2886207451,W2620804031,Directed
W2894660299,W2620804031,Directed
W3122784169,W2620804031,Directed
W2811401084,W2620804031,Directed
W3100710649,W2620804031,Directed
W4210712563,W2620804031,Directed
W4386900170,W2620804031,Directed
W4393234941,W2620804031,Directed
W4402283305,W2620804031,Directed
W4414095533,W2620804031,Directed
W2888655375,W2620804031,Directed
W2837922975,W2620804031,Directed
W2888514719,W2620804031,Directed
W4214823072,W2620804031,Directed
W4384203061,W2620804031,Directed
W4390636077,W2620804031,Directed
W4405476524,W2620804031,Directed
W4312769147,W2620804031,Directed
W3003544911,W2620804031,Directed
W2799080048,W2620804031,Directed
W3005945736,W2620804031,Directed
W3162526836,W2620804031,Directed
W4285018449,W2620804031,Directed
W4387461636,W2620804031,Directed
W2942679247,W2620804031,Directed
W2999427519,W2620804031,Directed
W3039579756,W2620804031,Directed
W4386959015,W2620804031,Directed
W2904592483,W2620804031,Directed
W2992381751,W2620804031,Directed
W4389087872,W2620804031,Directed
W2957722016,W2620804031,Directed
W4247157229,W2620804031,Directed
W2883460846,W2620804031,Directed
W3124516797,W2620804031,Directed
W4398771209,W2620804031,Directed
W3175179100,W2620804031,Directed
W4295925413,W2620804031,Directed
W4388102363,W2620804031,Directed
W4396820477,W2620804031,Directed
W4414376322,W2620804031,Directed
W4414590116,W2620804031,Directed
W4416216606,W2620804031,Directed
W7155213206,W2620804031,Directed
W7166839374,W2620804031,Directed
W4415179152,W4387847123,Directed
W4412591525,W4387847123,Directed
W4392964256,W4306317066,Directed
W4412376923,W4306317066,Directed
W7125713977,W4306317066,Directed
W4410706009,W4306317066,Directed
W4403640394,W4306317066,Directed
W4400106827,W4306317066,Directed
W4404932874,W4306317066,Directed
W4405144017,W4306317066,Directed
W4407953147,W4306317066,Directed
W4408689058,W4306317066,Directed
W7160089016,W4402427449,Directed
W4385615086,W4385567856,Directed
W4402054386,W4385567856,Directed
W4386275539,W4385567856,Directed
W4400228819,W4385567856,Directed
W4390874621,W4385567856,Directed
W4389403234,W4385567856,Directed
W4401098504,W4385567856,Directed
W4405175807,W4385567856,Directed
W4408914054,W4385567856,Directed
W4404756029,W4385567856,Directed
W4409760783,W4385567856,Directed
W4410114757,W4385567856,Directed
W4408361606,W4385567856,Directed
W4401596672,W4385567856,Directed
W4404600556,W4385567856,Directed
W4404788426,W4385567856,Directed
W4403791346,W4385567856,Directed
W4406457895,W4385567856,Directed
W4414197567,W4385567856,Directed
W4410858598,W4385567856,Directed
W4410089374,W4385567856,Directed
W4412106036,W4385567856,Directed
W4412875538,W4385567856,Directed
W4408790807,W4385567856,Directed
W4412444505,W4385567856,Directed
W7124147705,W4385567856,Directed
W4402157714,W4385567856,Directed
W4408145149,W4385567856,Directed
W4408860252,W4385567856,Directed
W4401541626,W4385567856,Directed
W4403986835,W4385567856,Directed
W4403577775,W4385567856,Directed
W4404809929,W4385567856,Directed
W4406080510,W4385567856,Directed
W4411948626,W4385567856,Directed
W4412470687,W4385567856,Directed
W4406457987,W4385567856,Directed
W4412447724,W4385567856,Directed
W4413679982,W4385567856,Directed
W4405812056,W4385567856,Directed
W4411635429,W4385567856,Directed
W4406169160,W4385567856,Directed
W4410547806,W4385567856,Directed
W4408402348,W4385567856,Directed
W4410343037,W4385567856,Directed
W4384934884,W4385567856,Directed
W4380136970,W4385567856,Directed
W4413469578,W4385567856,Directed
W4405314568,W4385567856,Directed
W4405869314,W4385567856,Directed
W4406661910,W4385567856,Directed
W4407612132,W4385567856,Directed
W4409103220,W4385567856,Directed
W4410772636,W4385567856,Directed
W4412418117,W4385567856,Directed
W4412746049,W4385567856,Directed
W4412987020,W4385567856,Directed
W4414748945,W4385567856,Directed
W4415065004,W4385567856,Directed
W4415419744,W4385567856,Directed
W4416017700,W4385567856,Directed
W4416513756,W4385567856,Directed
W7134887304,W4385567856,Directed
W7139136841,W4385567856,Directed
W7139930581,W4385567856,Directed
W7152120576,W4385567856,Directed
W7155108076,W4385567856,Directed
W7160385477,W4385567856,Directed
W7160845032,W4385567856,Directed
W7161943575,W4385567856,Directed
W7162564957,W4385567856,Directed
W7162946624,W4385567856,Directed
W2914417081,W2621010329,Directed
W4409746205,W2621010329,Directed
W3120089756,W2621010329,Directed
W2884770197,W2621010329,Directed
W3209844714,W2621010329,Directed
W3200990363,W2621010329,Directed
W2985332770,W2621010329,Directed
W3206978869,W2621010329,Directed
W4387331315,W2621010329,Directed
W4404363733,W2621010329,Directed
W4389692470,W2621010329,Directed
W3179115535,W2621010329,Directed
W2929488662,W2621010329,Directed
W2811440601,W2621010329,Directed
W2833223977,W2621010329,Directed
W3118928812,W2621010329,Directed
W2952683347,W2621010329,Directed
W2779393660,W2621010329,Directed
W2973626281,W2621010329,Directed
W3046917247,W2621010329,Directed
W4280512846,W2621010329,Directed
W7134276001,W2621010329,Directed
W4387185240,W3094054293,Directed
W4412875496,W4401863947,Directed
W4412693416,W4401863947,Directed
W7123341362,W4401863947,Directed
W4407737084,W4401863947,Directed
W4407127924,W4401863947,Directed
W4416428015,W4401863947,Directed
W4414039849,W4401863947,Directed
W4416233018,W4401863947,Directed
W4412098977,W4401863947,Directed
W4415710527,W4401863947,Directed
W7117234219,W4401863947,Directed
W7127177898,W4401863947,Directed
W7129042768,W4401863947,Directed
W4408565792,W4401863947,Directed
W4411447274,W4401863947,Directed
W4404242983,W4401863947,Directed
W4411447111,W4401863947,Directed
W4411447356,W4401863947,Directed
W4411468762,W4401863947,Directed
W4408862906,W4401863947,Directed
W4410356564,W4401863947,Directed
W4411447278,W4401863947,Directed
W4411447457,W4401863947,Directed
W4413348221,W4401863947,Directed
W4414055076,W4401863947,Directed
W4415971128,W4401863947,Directed
W4416018058,W4401863947,Directed
W4416232566,W4401863947,Directed
W4416252150,W4401863947,Directed
W7117993707,W4401863947,Directed
W7126263181,W4401863947,Directed
W7131096547,W4401863947,Directed
W7131371929,W4401863947,Directed
W7134055300,W4401863947,Directed
W7134172077,W4401863947,Directed
W7148541929,W4401863947,Directed
W7164444090,W4401863947,Directed
W7167728725,W4401863947,Directed
W4382239960,W3208543775,Directed
W4313558118,W3208543775,Directed
W4396723396,W3208543775,Directed
W4387846842,W3208543775,Directed
W4306317487,W3208543775,Directed
W4294977709,W3208543775,Directed
W4405425744,W3208543775,Directed
W4403319954,W3208543775,Directed
W4385568035,W3208543775,Directed
W4382239994,W3208543775,Directed
W4387999295,W3208543775,Directed
W4385567878,W3208543775,Directed
W4392499463,W3208543775,Directed
W4393180038,W3208543775,Directed
W4392453885,W3208543775,Directed
W4384891661,W3208543775,Directed
W4386729348,W3208543775,Directed
W4391467407,W3208543775,Directed
W4400976979,W3208543775,Directed
W4403780857,W3208543775,Directed
W4393118480,W3208543775,Directed
W4396604745,W3208543775,Directed
W4403577345,W3208543775,Directed
W4410636388,W3208543775,Directed
W4396758727,W3208543775,Directed
W4414034851,W3208543775,Directed
W4412377966,W3208543775,Directed
W4414410785,W3208543775,Directed
W4416017294,W3208543775,Directed
W4384643633,W3208543775,Directed
W4387846651,W3208543775,Directed
W4384648951,W3208543775,Directed
W4297491383,W3208543775,Directed
W4403577831,W3208543775,Directed
W4406679564,W3208543775,Directed
W4409149648,W3208543775,Directed
W4412455477,W3208543775,Directed
W4412826039,W3208543775,Directed
W4416017474,W3208543775,Directed
W4382203129,W3208543775,Directed
W4386729699,W3208543775,Directed
W4391428174,W3208543775,Directed
W4392929872,W3208543775,Directed
W4399881347,W3208543775,Directed
W4412877025,W3208543775,Directed
W4414544655,W3208543775,Directed
W4387846697,W3208543775,Directed
W4414034768,W3208543775,Directed
W4385286457,W3208543775,Directed
W4382317807,W3208543775,Directed
W4403220869,W3208543775,Directed
W4403319935,W3208543775,Directed
W4414449234,W3208543775,Directed
W4391021392,W3208543775,Directed
W4403319934,W3208543775,Directed
W4386798134,W3208543775,Directed
W4390502719,W3208543775,Directed
W4391423902,W3208543775,Directed
W4393201593,W3208543775,Directed
W4396843950,W3208543775,Directed
W4399050646,W3208543775,Directed
W4401628755,W3208543775,Directed
W4405272559,W3208543775,Directed
W4407507041,W3208543775,Directed
W4407601646,W3208543775,Directed
W4411550044,W3208543775,Directed
W4414054553,W3208543775,Directed
W4304775261,W3208543775,Directed
W4313348997,W3208543775,Directed
W4387847069,W3208543775,Directed
W4390453522,W3208543775,Directed
W4206038241,W3208543775,Directed
W4312090135,W3208543775,Directed
W4317928361,W3208543775,Directed
W4387913066,W3208543775,Directed
W4387913102,W3208543775,Directed
W4387913166,W3208543775,Directed
W4388340535,W3208543775,Directed
W4390453538,W3208543775,Directed
W4392489944,W3208543775,Directed
W4396843821,W3208543775,Directed
W4403306973,W3208543775,Directed
W4407953071,W3208543775,Directed
W4410636766,W3208543775,Directed
W4412377953,W3208543775,Directed
W4412926083,W3208543775,Directed
W4413360517,W3208543775,Directed
W4413592351,W3208543775,Directed
W4414054611,W3208543775,Directed
W4414229440,W3208543775,Directed
W4415244434,W3208543775,Directed
W4415374254,W3208543775,Directed
W4415524177,W3208543775,Directed
W4416958851,W3208543775,Directed
W7129071096,W3208543775,Directed
W7147699447,W3208543775,Directed
W7155058301,W3208543775,Directed
W7159762454,W3208543775,Directed
W7128061190,W4416016571,Directed
W7153068499,W4416016571,Directed
W2946885273,W2798683079,Directed
W3086607052,W2798683079,Directed
W2998997307,W2798683079,Directed
W2999678654,W2798683079,Directed
W2963947170,W2798683079,Directed
W2945813598,W2798683079,Directed
W3045468501,W2798683079,Directed
W3152475593,W2798683079,Directed
W3158476646,W2798683079,Directed
W3198897329,W2798683079,Directed
W3150521545,W2798683079,Directed
W3175294292,W2798683079,Directed
W4385567856,W2798683079,Directed
W4298325715,W2798683079,Directed
W2990142701,W2798683079,Directed
W4291016861,W2798683079,Directed
W3088417321,W2798683079,Directed
W3204868648,W2798683079,Directed
W3166154295,W2798683079,Directed
W2946820826,W2798683079,Directed
W2992430691,W2798683079,Directed
W3120217483,W2798683079,Directed
W3216542025,W2798683079,Directed
W3096636506,W2798683079,Directed
W4386254667,W2798683079,Directed
W2995668814,W2798683079,Directed
W4312947916,W2798683079,Directed
W3041011740,W2798683079,Directed
W4293733635,W2798683079,Directed
W3169783907,W2798683079,Directed
W4306377771,W2798683079,Directed
W4312763117,W2798683079,Directed
W3174020389,W2798683079,Directed
W4399767674,W2798683079,Directed
W4402727638,W2798683079,Directed
W4319997905,W2798683079,Directed
W4321384499,W2798683079,Directed
W4396768561,W2798683079,Directed
W4381165370,W2798683079,Directed
W4211023843,W2798683079,Directed
W4400724501,W2798683079,Directed
W4401098504,W2798683079,Directed
W4393320647,W2798683079,Directed
W4400569726,W2798683079,Directed
W4408914054,W2798683079,Directed
W4367047111,W2798683079,Directed
W4400723015,W2798683079,Directed
W4415539809,W2798683079,Directed
W4402390831,W2798683079,Directed
W4406243027,W2798683079,Directed
W4389520709,W2798683079,Directed
W4406949833,W2798683079,Directed
W4404197966,W2798683079,Directed
W4409411815,W2798683079,Directed
W4408361606,W2798683079,Directed
W4401552326,W2798683079,Directed
W2963555187,W2798683079,Directed
W3010992329,W2798683079,Directed
W3003307204,W2798683079,Directed
W3033691877,W2798683079,Directed
W3047799303,W2798683079,Directed
W3046650820,W2798683079,Directed
W3005806486,W2798683079,Directed
W4312341731,W2798683079,Directed
W4298007608,W2798683079,Directed
W3029802725,W2798683079,Directed
W3037260988,W2798683079,Directed
W4361197640,W2798683079,Directed
W3041417475,W2798683079,Directed
W4281763625,W2798683079,Directed
W4385490804,W2798683079,Directed
W4293193531,W2798683079,Directed
W4384080275,W2798683079,Directed
W4304092002,W2798683079,Directed
W3217242320,W2798683079,Directed
W4205335327,W2798683079,Directed
W4206273959,W2798683079,Directed
W4366957355,W2798683079,Directed
W4384157303,W2798683079,Directed
W4386750004,W2798683079,Directed
W4401946028,W2798683079,Directed
W3209700195,W2798683079,Directed
W3143120276,W2798683079,Directed
W4365508917,W2798683079,Directed
W4380319940,W2798683079,Directed
W3081094341,W2798683079,Directed
W4391909577,W2798683079,Directed
W4396626270,W2798683079,Directed
W4396723401,W2798683079,Directed
W4407405944,W2798683079,Directed
W4312925207,W2798683079,Directed
W4382285084,W2798683079,Directed
W4399914678,W2798683079,Directed
W4285891708,W2798683079,Directed
W4396736206,W2798683079,Directed
W4400188318,W2798683079,Directed
W4402459890,W2798683079,Directed
W4380302068,W2798683079,Directed
W4385573039,W2798683079,Directed
W4392846673,W2798683079,Directed
W4404978689,W2798683079,Directed
W4408302211,W2798683079,Directed
W4391406263,W2798683079,Directed
W4396230915,W2798683079,Directed
W4402262570,W2798683079,Directed
W4404207760,W2798683079,Directed
W4406914260,W2798683079,Directed
W4402716380,W2798683079,Directed
W4401324062,W2798683079,Directed
W4402225385,W2798683079,Directed
W4390722318,W2798683079,Directed
W4411927557,W2798683079,Directed
W4414400043,W2798683079,Directed
W4402474726,W2798683079,Directed
W4403123260,W2798683079,Directed
W4405739969,W2798683079,Directed
W4406245451,W2798683079,Directed
W4408697844,W2798683079,Directed
W4412875538,W2798683079,Directed
W4412444505,W2798683079,Directed
W4416192216,W2798683079,Directed
W4410419358,W2798683079,Directed
W4413556294,W2798683079,Directed
W7124147705,W2798683079,Directed
W2932336073,W2798683079,Directed
W3034314572,W2798683079,Directed
W3092786668,W2798683079,Directed
W4283799550,W2798683079,Directed
W3216770425,W2798683079,Directed
W3094623992,W2798683079,Directed
W3201524889,W2798683079,Directed
W3015519598,W2798683079,Directed
W4281797003,W2798683079,Directed
W3092684864,W2798683079,Directed
